unit_id	unit_kind_check	topic_primary	topic_secondary	statement_type	unclear	notes
adilet-1046	substantive	T10		commitment	0	маршрут пациента с предельными сроками
adilet-1047	substantive	T10	T14	instrument	0	
adilet-1048	substantive	T10		commitment	0	9 перинатальных центров
adilet-1049	substantive	T10		commitment	0	неонатальный скрининг
adilet-1050	substantive	T10	T09	goal	0	
adilet-1051	substantive	T10		commitment	0	
adilet-1052	substantive	T10		goal	0	
adilet-1053	substantive	T10		commitment	0	
adilet-1054	substantive	T10	T08	instrument	0	
adilet-1055	substantive	T10	T04	commitment	0	поддержка работников ПМСП
adilet-1056	substantive	T10	T04	instrument	0	
adilet-1057	substantive	T10	T11	commitment	0	резидентура
adilet-1058	substantive	T11	T10	commitment	0	медицинское образование
adilet-1059	substantive	T11	T10	instrument	0	
adilet-1060	substantive	T11	T10	commitment	0	университетские клиники
adilet-1061	substantive	T10	T14	commitment	0	биомедицина, ИИ
adilet-1062	substantive	T10		problem	0	ДЕФЕКТ: заголовок слился с текстом; психическое здоровье
adilet-1063	substantive	T10		goal	0	
adilet-1064	substantive	T10		commitment	0	
adilet-1065	substantive	T10	T14	commitment	0	
adilet-1066	substantive	T10	T14	commitment	0	раннее выявление групп риска
adilet-1067	substantive	T10		commitment	0	
adilet-1068	substantive	T10	T11	commitment	0	лудомания, наркомания, профилактика суицида
adilet-1069	substantive	T10	T11	commitment	0	психологическая помощь молодёжи
adilet-1070	structural				0	заголовок 7.4
adilet-1071	substantive	T11		goal	0	
adilet-1072	substantive	T11	T09	description	0	
adilet-1073	substantive	T11		goal	0	
adilet-1074	substantive	T09	T04	description	0	приток молодёжи в трудоспособный возраст
adilet-1075	substantive	T04	T09	description	0	
adilet-1076	substantive	T11	T09	goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-1077	substantive	T11	T09	goal	0	
adilet-1078	substantive	T11		commitment	0	
adilet-1079	structural				0	маркер «40 тыс.»
adilet-1080	substantive	T04	T11	commitment	0	трудоустройство молодёжи, 40 тыс. в год
adilet-1081	substantive	T04	T11	commitment	0	безвозвратные гранты
adilet-1082	structural				0	маркер «30 тыс.»
adilet-1083	substantive	T04	T06	commitment	0	трудовые отряды на озеленении
adilet-1084	substantive	T11	T14	commitment	0	Enbek.kz
adilet-1085	substantive	T11	T14	commitment	0	Skills Enbek
adilet-1086	substantive	T11	T04	commitment	0	микроквалификации
adilet-1087	substantive	T11		commitment	0	архитектура работы с талантами
adilet-1088	substantive	T11		goal	0	
adilet-1089	substantive	T04	T11	commitment	0	трудоустройство молодёжи до 65%
adilet-1090	substantive	T08	T11	commitment	0	региональная ипотека для молодёжи
adilet-1091	substantive	T08	T11	goal	0	
adilet-1092	substantive	T07	T08	commitment	0	«С дипломом в село»
adilet-1093	substantive	T08	T04	instrument	0	
adilet-1094	substantive	T11		goal	0	
adilet-1095	substantive	T11	T14	description	0	
adilet-1096	structural				0	заголовок раздела 8
adilet-1097	structural				0	заголовок, разорван вёрсткой
adilet-1098	structural				0	продолжение заголовка
adilet-1099	substantive	T12		goal	0	культурный код
adilet-1100	substantive	T12	T09	commitment	0	
adilet-1101	substantive	T12		goal	0	принципы «Адал азамат»
adilet-1102	substantive	T12		description	0	
adilet-1103	structural				0	заголовок 8.1
adilet-1104	substantive	T11	T01	goal	0	
adilet-1105	substantive	T01	T11	commitment	0	
adilet-1106	substantive	T12	T11	commitment	0	гранты молодёжным инициативам
adilet-1107	substantive	T12	T11	commitment	0	волонтёрство до 32%
adilet-1108	substantive	T12	T14	commitment	0	цифровая благотворительность
adilet-1109	substantive	T01	T11	commitment	0	молодёжная квота 20%
adilet-1110	substantive	T12	T11	commitment	0	коворкинги, комьюнити-центры
adilet-1111	substantive	T12		goal	0	ДЕФЕКТ: заголовок слился с текстом
adilet-1112	substantive	T12		commitment	0	
adilet-1113	substantive	T09	T12	goal	0	
adilet-1114	substantive	T04	T12	commitment	0	человек труда, охват 70%
adilet-1115	substantive	T12	T04	commitment	0	экономический патриотизм
adilet-1116	substantive	T12	T04	instrument	0	
adilet-1117	substantive	T04	T12	commitment	0	
adilet-1118	substantive	T04	T12	goal	0	
adilet-1119	substantive	T12	T04	goal	0	
adilet-1120	substantive	T12	T04	commitment	0	креативная экономика до 3% ВВП
adilet-1121	substantive	T12	T04	commitment	0	
adilet-1122	substantive	T12	T14	commitment	0	продвижение казахского языка с ИИ
adilet-1123	substantive	T12	T04	commitment	0	закон о ремесленной деятельности
adilet-1124	substantive	T12		commitment	0	объекты культуры
adilet-1125	substantive	T09	T12	commitment	0	женское лидерство
adilet-1126	substantive	T01	T09	commitment	0	представительство женщин во власти
adilet-1127	substantive	T01		commitment	0	
adilet-1128	substantive	T12	T09	commitment	0	«Jarkyn Jol»
adilet-1129	substantive	T12	T02	goal	0	
adilet-1130	structural				0	П-01: подзаголовок о культуре чтения
adilet-1131	substantive	T12	T11	goal	0	
adilet-1132	substantive	T12	T11	goal	0	
adilet-1133	substantive	T12	T11	commitment	0	«Читающая нация»
adilet-1134	substantive	T12		commitment	0	закон о библиотечном деле
adilet-1135	substantive	T12	T14	commitment	0	цифровая библиотечная платформа
adilet-1136	substantive	T12	T14	commitment	0	цифровизация музеев и архивов
adilet-1137	substantive	T12		commitment	0	
adilet-1138	substantive	T12		commitment	0	фонды на государственном и русском языках
adilet-1139	substantive	T12		commitment	0	поддержка авторов и издателей
adilet-1140	substantive	T12	T04	commitment	0	
adilet-1141	substantive	T12	T11	commitment	0	детская и научно-популярная литература
adilet-1142	substantive	T11	T12	commitment	0	
adilet-1143	substantive	T12	T13	commitment	0	книга на международных рынках
adilet-1144	substantive	T12	T14	commitment	0	ИИ в библиотеках
adilet-1145	substantive	T12		commitment	0	
adilet-1146	substantive	T12	T07	commitment	0	книжные магазины в сёлах
adilet-1147	substantive	T12		commitment	0	чтение на государственном языке
adilet-1148	substantive	T12	T04	commitment	0	
adilet-1149	structural				0	заголовок раздела 9
adilet-1150	structural				0	заголовок «Таза Қазақстан»
adilet-1151	structural				0	заголовок 9.1
adilet-1152	substantive	T06		goal	0	
adilet-1153	substantive	T06	T12	goal	0	
adilet-1154	substantive	T06	T12	goal	0	
adilet-1155	substantive	T06		goal	0	
adilet-1156	substantive	T06		goal	0	
adilet-1157	substantive	T06	T05	goal	0	
adilet-1158	substantive	T06	T05	goal	0	наилучшие доступные технологии
adilet-1159	substantive	T06	T01	description	0	
adilet-1160	substantive	T06	T12	commitment	0	
adilet-1161	substantive	T06	T05	commitment	0	
adilet-1162	substantive	T05	T06	goal	0	
adilet-1163	substantive	T06	T05	commitment	0	ресурсосбережение
adilet-1164	substantive	T06	T10	description	0	
adilet-1165	fragment				0	продолжение 1164
adilet-1166	substantive	T06	T12	commitment	0	движение «Таза Қазақстан»
adilet-1167	substantive	T06	T12	goal	0	
adilet-1168	substantive	T06	T14	commitment	0	мониторинг эмиссий
adilet-1169	substantive	T06		commitment	0	законодательство об ООПТ
adilet-1170	structural				0	маркер «14,5 млн»
adilet-1171	substantive	T06		commitment	0	леса до 14,5 млн га
adilet-1172	structural				0	маркер «2 млн»
adilet-1173	substantive	T06		commitment	0	новая ООПТ до 2 млн га
adilet-1174	substantive	T06		commitment	0	статус Балхаша и Каспия
adilet-1175	substantive	T06	T05	goal	0	исторические загрязнения
adilet-1176	substantive	T07		commitment	0	П-10: дословный повтор adilet-0654
adilet-1177	substantive	T07	T06	instrument	0	
adilet-1178	substantive	T07	T01	commitment	0	
adilet-1179	substantive	T06	T12	commitment	0	идеология водосбережения
adilet-1180	substantive	T06	T05	commitment	0	«тотальное сбережение»
adilet-1181	substantive	T06	T08	commitment	0	зарядные станции
adilet-1182	substantive	T13	T06	commitment	0	П-15: природные катаклизмы
adilet-1183	substantive	T13	T01	instrument	0	П-15
adilet-1184	substantive	T06	T14	commitment	0	учёт отходов
adilet-1185	substantive	T06	T08	commitment	0	20 пунктов приёма вторсырья
adilet-1186	substantive	T06		commitment	0	переработка ТБО 40% к 2030
adilet-1187	substantive	T06	T08	commitment	0	
adilet-1188	substantive	T06		commitment	0	полигоны ТБО
adilet-1189	substantive	T16	T02	commitment	0	жестокое обращение с животными — принято в перепись T16
adilet-1190	substantive	T06	T14	commitment	0	
adilet-1191	substantive	T05	T06	commitment	0	энергоёмкость −15% к 2035
adilet-1192	substantive	T05	T06	commitment	0	«Энергосауаттылық»
adilet-1193	substantive	T06	T14	commitment	0	мониторинг качества воздуха
adilet-1194	substantive	T06		goal	0	биоразнообразие
adilet-1195	substantive	T06		commitment	0	
adilet-1196	structural				0	заголовок 9.2
adilet-1197	substantive	T05		goal	0	ДЕФЕКТ: маркер «50%» слился с текстом
adilet-1198	substantive	T05	T06	commitment	0	
adilet-1199	substantive	T05	T06	commitment	0	чистая энергия 15% к 2030, 50% к 2050
adilet-1200	substantive	T05	T06	commitment	0	8,4 ГВт ВИЭ к 2035
adilet-1201	substantive	T05		commitment	0	накопители 3 ГВт·ч
adilet-1202	substantive	T05	T14	commitment	0	
adilet-1203	substantive	T05	T08	commitment	0	приборы учёта
adilet-1204	substantive	T05	T14	commitment	0	платформа энергосбережения
adilet-1205	substantive	T05	T08	goal	0	
adilet-1206	structural				0	заголовок раздела 10
adilet-1207	structural				0	заголовок «Средняя держава»
adilet-1208	structural				0	заголовок 10.1
adilet-1209	substantive	T13		problem	0	
adilet-1210	substantive	T13		problem	0	размывание международного права
adilet-1211	substantive	T13		goal	0	роль средней державы
adilet-1212	substantive	T13		description	0	
adilet-1213	substantive	T13	T03	goal	0	
adilet-1214	substantive	T13		commitment	0	
adilet-1215	substantive	T13	T03	goal	0	
adilet-1216	substantive	T13	T04	commitment	0	защита бизнеса за рубежом
adilet-1217	substantive	T13		commitment	0	превентивная дипломатия
adilet-1218	substantive	T13	T06	commitment	0	трансграничное водное сотрудничество
adilet-1219	substantive	T13		goal	0	
adilet-1220	structural				0	заголовок 10.2
adilet-1221	substantive	T13		problem	0	гибридные угрозы
adilet-1222	substantive	T13		description	0	
adilet-1223	substantive	T13		goal	0	
adilet-1224	substantive	T13		goal	0	
adilet-1225	substantive	T13		description	0	
adilet-1226	substantive	T13		goal	0	асимметричный ответ
adilet-1227	substantive	T13		goal	0	
adilet-1228	substantive	T13	T01	commitment	0	мобилизационная готовность
adilet-1229	substantive	T13	T09	commitment	0	социальная защита военнослужащих
adilet-1230	substantive	T02	T14	commitment	0	видеонаблюдение и предиктивная аналитика
adilet-1231	substantive	T13	T14	commitment	0	технологии двойного назначения
adilet-1232	substantive	T13	T05	goal	0	
adilet-1233	structural				0	заголовок заключения
adilet-1234	substantive	T00		description	0	
adilet-1235	fragment				0	вводная фраза к перечню
adilet-1236	substantive	T02	T08	commitment	0	ДЕФЕКТ: заголовок «Семьи с детьми» слился с текстом
adilet-1237	substantive	T11		commitment	0	
adilet-1238	substantive	T11		commitment	0	
adilet-1239	substantive	T11		commitment	0	
adilet-1240	substantive	T11	T14	commitment	0	
adilet-1241	substantive	T11	T04	commitment	0	
adilet-1242	structural				0	маркер «1 млрд»
adilet-1243	substantive	T08		commitment	0	
adilet-1244	substantive	T08	T03	commitment	0	
adilet-1245	substantive	T08		commitment	0	
adilet-1246	substantive	T04	T09	commitment	0	
adilet-1247	substantive	T04	T09	goal	0	
adilet-1248	substantive	T10		commitment	0	
adilet-1249	substantive	T03	T08	commitment	0	
adilet-1250	substantive	T09		commitment	0	
adilet-1251	substantive	T09	T14	commitment	0	
adilet-1252	substantive	T09	T01	commitment	0	ДЕФЕКТ: заголовок «Женщины» слился с текстом
adilet-1253	substantive	T09		goal	0	
adilet-1254	substantive	T04	T09	goal	0	гендерный разрыв в новых отраслях
adilet-1255	substantive	T10		commitment	0	
adilet-1256	substantive	T10		commitment	0	
adilet-1257	substantive	T04	T09	commitment	0	права работниц, равная оплата
adilet-1258	substantive	T15	T09	commitment	0	подразделения по защите женщин от насилия — принято в перепись T15
adilet-1259	substantive	T10		commitment	0	
adilet-1260	substantive	T04	T11	commitment	0	
adilet-1261	substantive	T04	T11	goal	0	
adilet-1262	substantive	T04	T11	commitment	0	
adilet-1263	substantive	T11		goal	0	
adilet-1264	structural				0	маркер «100 тыс.»
adilet-1265	substantive	T11	T14	commitment	0	
adilet-1266	substantive	T14	T11	commitment	0	100 тыс. специалистов по ИИ
adilet-1267	substantive	T04	T11	commitment	0	
adilet-1268	substantive	T04	T11	goal	0	
adilet-1269	substantive	T11	T03	commitment	0	
adilet-1270	substantive	T14	T04	goal	0	
adilet-1271	structural				0	П-01: заголовок без сказуемого
adilet-1272	structural				0	маркер «1 млн»
adilet-1273	substantive	T04		commitment	0	
adilet-1274	substantive	T04	T14	commitment	0	95% электронных договоров
adilet-1275	substantive	T04		commitment	0	против «серой» занятости
adilet-1276	substantive	T04	T09	commitment	0	
adilet-1277	substantive	T04	T09	goal	0	
adilet-1278	substantive	T04	T02	commitment	0	
adilet-1279	substantive	T04	T14	commitment	0	ИИ-профилирование занятости
adilet-1280	substantive	T14	T11	commitment	0	5 млн обученных ИИ
adilet-1281	substantive	T11	T04	goal	0	
adilet-1282	substantive	T04		commitment	0	поддержка при зарплате не ниже медианной
adilet-1283	substantive	T04		commitment	0	
adilet-1284	substantive	T10	T09	commitment	0	ДЕФЕКТ: заголовок «Пенсионеры» слился с текстом
adilet-1285	substantive	T10		commitment	0	
adilet-1286	substantive	T10		commitment	0	
adilet-1287	substantive	T02	T08	commitment	0	
adilet-1288	substantive	T10	T09	commitment	0	
adilet-1289	substantive	T10		commitment	0	
adilet-1290	substantive	T09	T10	commitment	0	
adilet-1291	substantive	T07	T04	commitment	0	
adilet-1292	substantive	T04		commitment	0	ДЕФЕКТ: заголовок «Предприниматели» слился с текстом
adilet-1293	substantive	T04	T14	commitment	0	
adilet-1294	substantive	T04	T03	commitment	0	
adilet-1295	substantive	T04		goal	0	
adilet-1296	substantive	T04		commitment	0	«Орлеу»
adilet-1297	substantive	T04	T14	commitment	0	картельные сговоры
adilet-1298	substantive	T04		goal	0	
adilet-1299	substantive	T04	T05	commitment	0	офтейк-контракты
adilet-1300	substantive	T04		commitment	0	средний бизнес до 20%
adilet-1301	substantive	T04		commitment	0	
adilet-1302	substantive	T04	T03	commitment	0	
adilet-1303	substantive	T02	T04	goal	0	
adilet-1304	substantive	T04	T14	commitment	0	
adilet-1305	substantive	T03	T04	commitment	0	
adilet-1306	substantive	T09	T04	commitment	0	
adilet-1307	substantive	T04		commitment	0	франчайзинг
adilet-1308	substantive	T03	T04	commitment	0	факторинг
adilet-1309	substantive	T04	T14	commitment	0	
adilet-1310	substantive	T03	T05	commitment	0	
adilet-1311	substantive	T07	T09	commitment	0	ДЕФЕКТ: заголовок «Жители ауыла» слился с текстом
adilet-1312	substantive	T07		goal	0	
adilet-1313	substantive	T08		commitment	0	дороги с 86% до 95%
adilet-1314	substantive	T08	T09	commitment	0	
adilet-1315	substantive	T14	T07	commitment	0	интернет 97% села
adilet-1316	substantive	T14	T07	goal	0	
adilet-1317	substantive	T07	T04	commitment	0	
adilet-1318	substantive	T07	T06	commitment	0	агрострахование
adilet-1319	substantive	T07		goal	0	
adilet-1320	substantive	T07	T04	goal	0	
adilet-1321	substantive	T08	T07	commitment	0	
adilet-1322	substantive	T07	T14	commitment	0	
adilet-1323	substantive	T11	T07	commitment	0	
adilet-1324	substantive	T00	T01	goal	0	
adilet-1325	substantive	T00		goal	0	
adilet-1326	substantive	T03		goal	0	
adilet-1327	substantive	T05	T03	goal	0	
adilet-1328	substantive	T08		goal	0	
adilet-1329	substantive	T08		goal	0	
adilet-1330	substantive	T08	T07	goal	0	
adilet-1331	substantive	T08	T07	goal	0	
adilet-1332	substantive	T11	T03	goal	0	
adilet-1333	substantive	T11	T14	goal	0	
adilet-1334	substantive	T11		goal	0	
adilet-1335	substantive	T06		goal	0	
adilet-1336	substantive	T06	T12	goal	0	
adilet-1337	substantive	T01		description	0	
adilet-1338	substantive	T01		description	0	
adilet-1339	substantive	T01	T00	goal	0	
adilet-1340	substantive	T00		description	0	
adilet-1341	substantive	T00		goal	0	
adilet-1342	substantive	T00		description	0	
adilet-1343	substantive	T00		goal	0	
adilet-1344	substantive	T00		description	0	
adilet-1345	rhetorical				0	
adilet-1346	rhetorical				0	
